統計年,按照別,區域別代碼,區域別,生父年齡,嬰兒出生數
113,按發生日期分,10005060,苗栗縣後龍鎮,30～34歲,32
113,按發生日期分,10005060,苗栗縣後龍鎮,35～39歲,21
113,按發生日期分,10005060,苗栗縣後龍鎮,40～44歲,9
113,按發生日期分,10005060,苗栗縣後龍鎮,45～49歲,4
113,按發生日期分,10005060,苗栗縣後龍鎮,50～54歲,2
113,按發生日期分,10005060,苗栗縣後龍鎮,55～59歲,0
113,按發生日期分,10005060,苗栗縣後龍鎮,60歲以上,0
113,按發生日期分,10005070,苗栗縣卓蘭鎮,未滿20歲,0
113,按發生日期分,10005070,苗栗縣卓蘭鎮,20～24歲,7
113,按發生日期分,10005070,苗栗縣卓蘭鎮,25～29歲,14
113,按發生日期分,10005070,苗栗縣卓蘭鎮,30～34歲,22
113,按發生日期分,10005070,苗栗縣卓蘭鎮,35～39歲,14
113,按發生日期分,10005070,苗栗縣卓蘭鎮,40～44歲,9
113,按發生日期分,10005070,苗栗縣卓蘭鎮,45～49歲,4
113,按發生日期分,10005070,苗栗縣卓蘭鎮,50～54歲,0
113,按發生日期分,10005070,苗栗縣卓蘭鎮,55～59歲,0
113,按發生日期分,10005070,苗栗縣卓蘭鎮,60歲以上,0
113,按發生日期分,10005080,苗栗縣大湖鄉,未滿20歲,0
113,按發生日期分,10005080,苗栗縣大湖鄉,20～24歲,6
113,按發生日期分,10005080,苗栗縣大湖鄉,25～29歲,15
113,按發生日期分,10005080,苗栗縣大湖鄉,30～34歲,10
113,按發生日期分,10005080,苗栗縣大湖鄉,35～39歲,9
113,按發生日期分,10005080,苗栗縣大湖鄉,40～44歲,3
113,按發生日期分,10005080,苗栗縣大湖鄉,45～49歲,1
113,按發生日期分,10005080,苗栗縣大湖鄉,50～54歲,1
113,按發生日期分,10005080,苗栗縣大湖鄉,55～59歲,1
113,按發生日期分,10005080,苗栗縣大湖鄉,60歲以上,0
113,按發生日期分,10005090,苗栗縣公館鄉,未滿20歲,0
113,按發生日期分,10005090,苗栗縣公館鄉,20～24歲,3
113,按發生日期分,10005090,苗栗縣公館鄉,25～29歲,23
113,按發生日期分,10005090,苗栗縣公館鄉,30～34歲,40
113,按發生日期分,10005090,苗栗縣公館鄉,35～39歲,31
113,按發生日期分,10005090,苗栗縣公館鄉,40～44歲,8
113,按發生日期分,10005090,苗栗縣公館鄉,45～49歲,3
113,按發生日期分,10005090,苗栗縣公館鄉,50～54歲,2
113,按發生日期分,10005090,苗栗縣公館鄉,55～59歲,0
113,按發生日期分,10005090,苗栗縣公館鄉,60歲以上,0
113,按發生日期分,10005100,苗栗縣銅鑼鄉,未滿20歲,0
113,按發生日期分,10005100,苗栗縣銅鑼鄉,20～24歲,7
113,按發生日期分,10005100,苗栗縣銅鑼鄉,25～29歲,22
113,按發生日期分,10005100,苗栗縣銅鑼鄉,30～34歲,32
113,按發生日期分,10005100,苗栗縣銅鑼鄉,35～39歲,9
113,按發生日期分,10005100,苗栗縣銅鑼鄉,40～44歲,9
113,按發生日期分,10005100,苗栗縣銅鑼鄉,45～49歲,2
113,按發生日期分,10005100,苗栗縣銅鑼鄉,50～54歲,2
113,按發生日期分,10005100,苗栗縣銅鑼鄉,55～59歲,0
113,按發生日期分,10005100,苗栗縣銅鑼鄉,60歲以上,1
113,按發生日期分,10005110,苗栗縣南庄鄉,未滿20歲,1
113,按發生日期分,10005110,苗栗縣南庄鄉,20～24歲,11
113,按發生日期分,10005110,苗栗縣南庄鄉,25～29歲,11
113,按發生日期分,10005110,苗栗縣南庄鄉,30～34歲,22
113,按發生日期分,10005110,苗栗縣南庄鄉,35～39歲,11
113,按發生日期分,10005110,苗栗縣南庄鄉,40～44歲,8
113,按發生日期分,10005110,苗栗縣南庄鄉,45～49歲,2
113,按發生日期分,10005110,苗栗縣南庄鄉,50～54歲,2
113,按發生日期分,10005110,苗栗縣南庄鄉,55～59歲,1
113,按發生日期分,10005110,苗栗縣南庄鄉,60歲以上,0
113,按發生日期分,10005120,苗栗縣頭屋鄉,未滿20歲,0
113,按發生日期分,10005120,苗栗縣頭屋鄉,20～24歲,0
113,按發生日期分,10005120,苗栗縣頭屋鄉,25～29歲,10
113,按發生日期分,10005120,苗栗縣頭屋鄉,30～34歲,11
113,按發生日期分,10005120,苗栗縣頭屋鄉,35～39歲,5
113,按發生日期分,10005120,苗栗縣頭屋鄉,40～44歲,2
113,按發生日期分,10005120,苗栗縣頭屋鄉,45～49歲,7
113,按發生日期分,10005120,苗栗縣頭屋鄉,50～54歲,0
113,按發生日期分,10005120,苗栗縣頭屋鄉,55～59歲,1
113,按發生日期分,10005120,苗栗縣頭屋鄉,60歲以上,0
113,按發生日期分,10005130,苗栗縣三義鄉,未滿20歲,0
113,按發生日期分,10005130,苗栗縣三義鄉,20～24歲,4
113,按發生日期分,10005130,苗栗縣三義鄉,25～29歲,15
113,按發生日期分,10005130,苗栗縣三義鄉,30～34歲,31
113,按發生日期分,10005130,苗栗縣三義鄉,35～39歲,15
113,按發生日期分,10005130,苗栗縣三義鄉,40～44歲,4
113,按發生日期分,10005130,苗栗縣三義鄉,45～49歲,1
113,按發生日期分,10005130,苗栗縣三義鄉,50～54歲,0
113,按發生日期分,10005130,苗栗縣三義鄉,55～59歲,0
113,按發生日期分,10005130,苗栗縣三義鄉,60歲以上,0
113,按發生日期分,10005140,苗栗縣西湖鄉,未滿20歲,0
113,按發生日期分,10005140,苗栗縣西湖鄉,20～24歲,3
113,按發生日期分,10005140,苗栗縣西湖鄉,25～29歲,3
113,按發生日期分,10005140,苗栗縣西湖鄉,30～34歲,8
113,按發生日期分,10005140,苗栗縣西湖鄉,35～39歲,4
113,按發生日期分,10005140,苗栗縣西湖鄉,40～44歲,3
113,按發生日期分,10005140,苗栗縣西湖鄉,45～49歲,1
113,按發生日期分,10005140,苗栗縣西湖鄉,50～54歲,1
113,按發生日期分,10005140,苗栗縣西湖鄉,55～59歲,1
113,按發生日期分,10005140,苗栗縣西湖鄉,60歲以上,0
113,按發生日期分,10005150,苗栗縣造橋鄉,未滿20歲,0
113,按發生日期分,10005150,苗栗縣造橋鄉,20～24歲,3
113,按發生日期分,10005150,苗栗縣造橋鄉,25～29歲,6
113,按發生日期分,10005150,苗栗縣造橋鄉,30～34歲,8
113,按發生日期分,10005150,苗栗縣造橋鄉,35～39歲,10
113,按發生日期分,10005150,苗栗縣造橋鄉,40～44歲,6
113,按發生日期分,10005150,苗栗縣造橋鄉,45～49歲,2
113,按發生日期分,10005150,苗栗縣造橋鄉,50～54歲,0
113,按發生日期分,10005150,苗栗縣造橋鄉,55～59歲,0
113,按發生日期分,10005150,苗栗縣造橋鄉,60歲以上,0
113,按發生日期分,10005160,苗栗縣三灣鄉,未滿20歲,2
113,按發生日期分,10005160,苗栗縣三灣鄉,20～24歲,0
113,按發生日期分,10005160,苗栗縣三灣鄉,25～29歲,1
113,按發生日期分,10005160,苗栗縣三灣鄉,30～34歲,3
113,按發生日期分,10005160,苗栗縣三灣鄉,35～39歲,5
113,按發生日期分,10005160,苗栗縣三灣鄉,40～44歲,3
113,按發生日期分,10005160,苗栗縣三灣鄉,45～49歲,1
113,按發生日期分,10005160,苗栗縣三灣鄉,50～54歲,0
113,按發生日期分,10005160,苗栗縣三灣鄉,55～59歲,0
113,按發生日期分,10005160,苗栗縣三灣鄉,60歲以上,0
113,按發生日期分,10005170,苗栗縣獅潭鄉,未滿20歲,0
113,按發生日期分,10005170,苗栗縣獅潭鄉,20～24歲,3
113,按發生日期分,10005170,苗栗縣獅潭鄉,25～29歲,5
113,按發生日期分,10005170,苗栗縣獅潭鄉,30～34歲,2
113,按發生日期分,10005170,苗栗縣獅潭鄉,35～39歲,3
113,按發生日期分,10005170,苗栗縣獅潭鄉,40～44歲,0
113,按發生日期分,10005170,苗栗縣獅潭鄉,45～49歲,0
113,按發生日期分,10005170,苗栗縣獅潭鄉,50～54歲,0
113,按發生日期分,10005170,苗栗縣獅潭鄉,55～59歲,1
113,按發生日期分,10005170,苗栗縣獅潭鄉,60歲以上,0
113,按發生日期分,10005180,苗栗縣泰安鄉,未滿20歲,0
113,按發生日期分,10005180,苗栗縣泰安鄉,20～24歲,7
113,按發生日期分,10005180,苗栗縣泰安鄉,25～29歲,11
113,按發生日期分,10005180,苗栗縣泰安鄉,30～34歲,12
113,按發生日期分,10005180,苗栗縣泰安鄉,35～39歲,2
113,按發生日期分,10005180,苗栗縣泰安鄉,40～44歲,5
113,按發生日期分,10005180,苗栗縣泰安鄉,45～49歲,1
113,按發生日期分,10005180,苗栗縣泰安鄉,50～54歲,0
113,按發生日期分,10005180,苗栗縣泰安鄉,55～59歲,0
113,按發生日期分,10005180,苗栗縣泰安鄉,60歲以上,0
113,按發生日期分,10007010,彰化縣彰化市,未滿20歲,2
113,按發生日期分,10007010,彰化縣彰化市,20～24歲,56
113,按發生日期分,10007010,彰化縣彰化市,25～29歲,231
113,按發生日期分,10007010,彰化縣彰化市,30～34歲,506
113,按發生日期分,10007010,彰化縣彰化市,35～39歲,387
113,按發生日期分,10007010,彰化縣彰化市,40～44歲,165
113,按發生日期分,10007010,彰化縣彰化市,45～49歲,45
113,按發生日期分,10007010,彰化縣彰化市,50～54歲,9
113,按發生日期分,10007010,彰化縣彰化市,55～59歲,3
113,按發生日期分,10007010,彰化縣彰化市,60歲以上,0
113,按發生日期分,10007100,彰化縣員林市,未滿20歲,2
113,按發生日期分,10007100,彰化縣員林市,20～24歲,37
113,按發生日期分,10007100,彰化縣員林市,25～29歲,151
113,按發生日期分,10007100,彰化縣員林市,30～34歲,324
113,按發生日期分,10007100,彰化縣員林市,35～39歲,260
113,按發生日期分,10007100,彰化縣員林市,40～44歲,103
113,按發生日期分,10007100,彰化縣員林市,45～49歲,31
113,按發生日期分,10007100,彰化縣員林市,50～54歲,4
113,按發生日期分,10007100,彰化縣員林市,55～59歲,1
113,按發生日期分,10007100,彰化縣員林市,60歲以上,0
113,按發生日期分,10007020,彰化縣鹿港鎮,未滿20歲,2
113,按發生日期分,10007020,彰化縣鹿港鎮,20～24歲,25
113,按發生日期分,10007020,彰化縣鹿港鎮,25～29歲,113
113,按發生日期分,10007020,彰化縣鹿港鎮,30～34歲,211
113,按發生日期分,10007020,彰化縣鹿港鎮,35～39歲,150
113,按發生日期分,10007020,彰化縣鹿港鎮,40～44歲,68
113,按發生日期分,10007020,彰化縣鹿港鎮,45～49歲,15
113,按發生日期分,10007020,彰化縣鹿港鎮,50～54歲,5
113,按發生日期分,10007020,彰化縣鹿港鎮,55～59歲,0
113,按發生日期分,10007020,彰化縣鹿港鎮,60歲以上,0
113,按發生日期分,10007030,彰化縣和美鎮,未滿20歲,1
113,按發生日期分,10007030,彰化縣和美鎮,20～24歲,23
113,按發生日期分,10007030,彰化縣和美鎮,25～29歲,105
113,按發生日期分,10007030,彰化縣和美鎮,30～34歲,177
113,按發生日期分,10007030,彰化縣和美鎮,35～39歲,140
113,按發生日期分,10007030,彰化縣和美鎮,40～44歲,64
113,按發生日期分,10007030,彰化縣和美鎮,45～49歲,14
113,按發生日期分,10007030,彰化縣和美鎮,50～54歲,1
113,按發生日期分,10007030,彰化縣和美鎮,55～59歲,0
113,按發生日期分,10007030,彰化縣和美鎮,60歲以上,0
113,按發生日期分,10007190,彰化縣北斗鎮,未滿20歲,0
113,按發生日期分,10007190,彰化縣北斗鎮,20～24歲,17
113,按發生日期分,10007190,彰化縣北斗鎮,25～29歲,76
113,按發生日期分,10007190,彰化縣北斗鎮,30～34歲,98
113,按發生日期分,10007190,彰化縣北斗鎮,35～39歲,66
113,按發生日期分,10007190,彰化縣北斗鎮,40～44歲,32
113,按發生日期分,10007190,彰化縣北斗鎮,45～49歲,10
113,按發生日期分,10007190,彰化縣北斗鎮,50～54歲,2
113,按發生日期分,10007190,彰化縣北斗鎮,55～59歲,0
113,按發生日期分,10007190,彰化縣北斗鎮,60歲以上,0
113,按發生日期分,10007110,彰化縣溪湖鎮,未滿20歲,1
113,按發生日期分,10007110,彰化縣溪湖鎮,20～24歲,15
113,按發生日期分,10007110,彰化縣溪湖鎮,25～29歲,92
113,按發生日期分,10007110,彰化縣溪湖鎮,30～34歲,150
113,按發生日期分,10007110,彰化縣溪湖鎮,35～39歲,92
113,按發生日期分,10007110,彰化縣溪湖鎮,40～44歲,43
113,按發生日期分,10007110,彰化縣溪湖鎮,45～49歲,5
113,按發生日期分,10007110,彰化縣溪湖鎮,50～54歲,0
113,按發生日期分,10007110,彰化縣溪湖鎮,55～59歲,0
113,按發生日期分,10007110,彰化縣溪湖鎮,60歲以上,0
113,按發生日期分,10007120,彰化縣田中鎮,未滿20歲,0
113,按發生日期分,10007120,彰化縣田中鎮,20～24歲,19
113,按發生日期分,10007120,彰化縣田中鎮,25～29歲,59
113,按發生日期分,10007120,彰化縣田中鎮,30～34歲,104
113,按發生日期分,10007120,彰化縣田中鎮,35～39歲,78
113,按發生日期分,10007120,彰化縣田中鎮,40～44歲,41
113,按發生日期分,10007120,彰化縣田中鎮,45～49歲,9
113,按發生日期分,10007120,彰化縣田中鎮,50～54歲,0
113,按發生日期分,10007120,彰化縣田中鎮,55～59歲,0
113,按發生日期分,10007120,彰化縣田中鎮,60歲以上,0
113,按發生日期分,10007200,彰化縣二林鎮,未滿20歲,4
113,按發生日期分,10007200,彰化縣二林鎮,20～24歲,20
113,按發生日期分,10007200,彰化縣二林鎮,25～29歲,70
113,按發生日期分,10007200,彰化縣二林鎮,30～34歲,91
113,按發生日期分,10007200,彰化縣二林鎮,35～39歲,69
113,按發生日期分,10007200,彰化縣二林鎮,40～44歲,23
113,按發生日期分,10007200,彰化縣二林鎮,45～49歲,12
113,按發生日期分,10007200,彰化縣二林鎮,50～54歲,3
113,按發生日期分,10007200,彰化縣二林鎮,55～59歲,0
113,按發生日期分,10007200,彰化縣二林鎮,60歲以上,0
113,按發生日期分,10007040,彰化縣線西鄉,未滿20歲,0
113,按發生日期分,10007040,彰化縣線西鄉,20～24歲,4
113,按發生日期分,10007040,彰化縣線西鄉,25～29歲,21
113,按發生日期分,10007040,彰化縣線西鄉,30～34歲,47
113,按發生日期分,10007040,彰化縣線西鄉,35～39歲,40
113,按發生日期分,10007040,彰化縣線西鄉,40～44歲,23
113,按發生日期分,10007040,彰化縣線西鄉,45～49歲,3
113,按發生日期分,10007040,彰化縣線西鄉,50～54歲,1
113,按發生日期分,10007040,彰化縣線西鄉,55～59歲,1
113,按發生日期分,10007040,彰化縣線西鄉,60歲以上,0
113,按發生日期分,10007050,彰化縣伸港鄉,未滿20歲,0
113,按發生日期分,10007050,彰化縣伸港鄉,20～24歲,29
113,按發生日期分,10007050,彰化縣伸港鄉,25～29歲,80
113,按發生日期分,10007050,彰化縣伸港鄉,30～34歲,147
113,按發生日期分,10007050,彰化縣伸港鄉,35～39歲,111
113,按發生日期分,10007050,彰化縣伸港鄉,40～44歲,55
113,按發生日期分,10007050,彰化縣伸港鄉,45～49歲,9
113,按發生日期分,10007050,彰化縣伸港鄉,50～54歲,1
113,按發生日期分,10007050,彰化縣伸港鄉,55～59歲,0
113,按發生日期分,10007050,彰化縣伸港鄉,60歲以上,0
113,按發生日期分,10007060,彰化縣福興鄉,未滿20歲,1
113,按發生日期分,10007060,彰化縣福興鄉,20～24歲,23
113,按發生日期分,10007060,彰化縣福興鄉,25～29歲,96
113,按發生日期分,10007060,彰化縣福興鄉,30～34歲,156
113,按發生日期分,10007060,彰化縣福興鄉,35～39歲,105
113,按發生日期分,10007060,彰化縣福興鄉,40～44歲,44
113,按發生日期分,10007060,彰化縣福興鄉,45～49歲,6
113,按發生日期分,10007060,彰化縣福興鄉,50～54歲,1
113,按發生日期分,10007060,彰化縣福興鄉,55～59歲,1
113,按發生日期分,10007060,彰化縣福興鄉,60歲以上,0
113,按發生日期分,10007070,彰化縣秀水鄉,未滿20歲,2
113,按發生日期分,10007070,彰化縣秀水鄉,20～24歲,16
113,按發生日期分,10007070,彰化縣秀水鄉,25～29歲,71
113,按發生日期分,10007070,彰化縣秀水鄉,30～34歲,111
113,按發生日期分,10007070,彰化縣秀水鄉,35～39歲,75
113,按發生日期分,10007070,彰化縣秀水鄉,40～44歲,24
113,按發生日期分,10007070,彰化縣秀水鄉,45～49歲,7
113,按發生日期分,10007070,彰化縣秀水鄉,50～54歲,0
113,按發生日期分,10007070,彰化縣秀水鄉,55～59歲,1
113,按發生日期分,10007070,彰化縣秀水鄉,60歲以上,0
113,按發生日期分,10007080,彰化縣花壇鄉,未滿20歲,1
113,按發生日期分,10007080,彰化縣花壇鄉,20～24歲,16
113,按發生日期分,10007080,彰化縣花壇鄉,25～29歲,60
113,按發生日期分,10007080,彰化縣花壇鄉,30～34歲,102
113,按發生日期分,10007080,彰化縣花壇鄉,35～39歲,86
113,按發生日期分,10007080,彰化縣花壇鄉,40～44歲,30
113,按發生日期分,10007080,彰化縣花壇鄉,45～49歲,6
113,按發生日期分,10007080,彰化縣花壇鄉,50～54歲,3
113,按發生日期分,10007080,彰化縣花壇鄉,55～59歲,0
113,按發生日期分,10007080,彰化縣花壇鄉,60歲以上,0
113,按發生日期分,10007090,彰化縣芬園鄉,未滿20歲,1
113,按發生日期分,10007090,彰化縣芬園鄉,20～24歲,8
113,按發生日期分,10007090,彰化縣芬園鄉,25～29歲,33
113,按發生日期分,10007090,彰化縣芬園鄉,30～34歲,58
113,按發生日期分,10007090,彰化縣芬園鄉,35～39歲,34
113,按發生日期分,10007090,彰化縣芬園鄉,40～44歲,14
113,按發生日期分,10007090,彰化縣芬園鄉,45～49歲,4
113,按發生日期分,10007090,彰化縣芬園鄉,50～54歲,1
113,按發生日期分,10007090,彰化縣芬園鄉,55～59歲,0
113,按發生日期分,10007090,彰化縣芬園鄉,60歲以上,0
113,按發生日期分,10007130,彰化縣大村鄉,未滿20歲,1
113,按發生日期分,10007130,彰化縣大村鄉,20～24歲,18
113,按發生日期分,10007130,彰化縣大村鄉,25～29歲,64
113,按發生日期分,10007130,彰化縣大村鄉,30～34歲,128
113,按發生日期分,10007130,彰化縣大村鄉,35～39歲,73
113,按發生日期分,10007130,彰化縣大村鄉,40～44歲,36
113,按發生日期分,10007130,彰化縣大村鄉,45～49歲,12
113,按發生日期分,10007130,彰化縣大村鄉,50～54歲,3
113,按發生日期分,10007130,彰化縣大村鄉,55～59歲,0
113,按發生日期分,10007130,彰化縣大村鄉,60歲以上,2
113,按發生日期分,10007140,彰化縣埔鹽鄉,未滿20歲,1
113,按發生日期分,10007140,彰化縣埔鹽鄉,20～24歲,15
113,按發生日期分,10007140,彰化縣埔鹽鄉,25～29歲,50
113,按發生日期分,10007140,彰化縣埔鹽鄉,30～34歲,69
113,按發生日期分,10007140,彰化縣埔鹽鄉,35～39歲,59
113,按發生日期分,10007140,彰化縣埔鹽鄉,40～44歲,24
113,按發生日期分,10007140,彰化縣埔鹽鄉,45～49歲,5
113,按發生日期分,10007140,彰化縣埔鹽鄉,50～54歲,3
113,按發生日期分,10007140,彰化縣埔鹽鄉,55～59歲,1
113,按發生日期分,10007140,彰化縣埔鹽鄉,60歲以上,0
113,按發生日期分,10007150,彰化縣埔心鄉,未滿20歲,0
113,按發生日期分,10007150,彰化縣埔心鄉,20～24歲,9
113,按發生日期分,10007150,彰化縣埔心鄉,25～29歲,50
113,按發生日期分,10007150,彰化縣埔心鄉,30～34歲,95
113,按發生日期分,10007150,彰化縣埔心鄉,35～39歲,71
113,按發生日期分,10007150,彰化縣埔心鄉,40～44歲,26
113,按發生日期分,10007150,彰化縣埔心鄉,45～49歲,6
113,按發生日期分,10007150,彰化縣埔心鄉,50～54歲,0
113,按發生日期分,10007150,彰化縣埔心鄉,55～59歲,0
113,按發生日期分,10007150,彰化縣埔心鄉,60歲以上,0
113,按發生日期分,10007160,彰化縣永靖鄉,未滿20歲,0
113,按發生日期分,10007160,彰化縣永靖鄉,20～24歲,12
113,按發生日期分,10007160,彰化縣永靖鄉,25～29歲,77
113,按發生日期分,10007160,彰化縣永靖鄉,30～34歲,77
113,按發生日期分,10007160,彰化縣永靖鄉,35～39歲,64
113,按發生日期分,10007160,彰化縣永靖鄉,40～44歲,20
113,按發生日期分,10007160,彰化縣永靖鄉,45～49歲,2
113,按發生日期分,10007160,彰化縣永靖鄉,50～54歲,3
113,按發生日期分,10007160,彰化縣永靖鄉,55～59歲,0
113,按發生日期分,10007160,彰化縣永靖鄉,60歲以上,0
113,按發生日期分,10007170,彰化縣社頭鄉,未滿20歲,0
113,按發生日期分,10007170,彰化縣社頭鄉,20～24歲,20
113,按發生日期分,10007170,彰化縣社頭鄉,25～29歲,62
113,按發生日期分,10007170,彰化縣社頭鄉,30～34歲,104
113,按發生日期分,10007170,彰化縣社頭鄉,35～39歲,91
113,按發生日期分,10007170,彰化縣社頭鄉,40～44歲,33
113,按發生日期分,10007170,彰化縣社頭鄉,45～49歲,15
113,按發生日期分,10007170,彰化縣社頭鄉,50～54歲,2
113,按發生日期分,10007170,彰化縣社頭鄉,55～59歲,3
113,按發生日期分,10007170,彰化縣社頭鄉,60歲以上,0
113,按發生日期分,10007180,彰化縣二水鄉,未滿20歲,1
113,按發生日期分,10007180,彰化縣二水鄉,20～24歲,5
113,按發生日期分,10007180,彰化縣二水鄉,25～29歲,11
113,按發生日期分,10007180,彰化縣二水鄉,30～34歲,27
113,按發生日期分,10007180,彰化縣二水鄉,35～39歲,13
113,按發生日期分,10007180,彰化縣二水鄉,40～44歲,8
113,按發生日期分,10007180,彰化縣二水鄉,45～49歲,3
113,按發生日期分,10007180,彰化縣二水鄉,50～54歲,0
113,按發生日期分,10007180,彰化縣二水鄉,55～59歲,0
113,按發生日期分,10007180,彰化縣二水鄉,60歲以上,0
113,按發生日期分,10007210,彰化縣田尾鄉,未滿20歲,1
113,按發生日期分,10007210,彰化縣田尾鄉,20～24歲,7
113,按發生日期分,10007210,彰化縣田尾鄉,25～29歲,36
113,按發生日期分,10007210,彰化縣田尾鄉,30～34歲,47
113,按發生日期分,10007210,彰化縣田尾鄉,35～39歲,49
113,按發生日期分,10007210,彰化縣田尾鄉,40～44歲,21
113,按發生日期分,10007210,彰化縣田尾鄉,45～49歲,2
113,按發生日期分,10007210,彰化縣田尾鄉,50～54歲,1
113,按發生日期分,10007210,彰化縣田尾鄉,55～59歲,0
113,按發生日期分,10007210,彰化縣田尾鄉,60歲以上,0
113,按發生日期分,10007220,彰化縣埤頭鄉,未滿20歲,1
113,按發生日期分,10007220,彰化縣埤頭鄉,20～24歲,10
113,按發生日期分,10007220,彰化縣埤頭鄉,25～29歲,48
113,按發生日期分,10007220,彰化縣埤頭鄉,30～34歲,51
113,按發生日期分,10007220,彰化縣埤頭鄉,35～39歲,44
113,按發生日期分,10007220,彰化縣埤頭鄉,40～44歲,20
113,按發生日期分,10007220,彰化縣埤頭鄉,45～49歲,2
113,按發生日期分,10007220,彰化縣埤頭鄉,50～54歲,0
113,按發生日期分,10007220,彰化縣埤頭鄉,55～59歲,0
113,按發生日期分,10007220,彰化縣埤頭鄉,60歲以上,0
113,按發生日期分,10007230,彰化縣芳苑鄉,未滿20歲,2
113,按發生日期分,10007230,彰化縣芳苑鄉,20～24歲,15
113,按發生日期分,10007230,彰化縣芳苑鄉,25～29歲,50
113,按發生日期分,10007230,彰化縣芳苑鄉,30～34歲,63
113,按發生日期分,10007230,彰化縣芳苑鄉,35～39歲,40
113,按發生日期分,10007230,彰化縣芳苑鄉,40～44歲,27
113,按發生日期分,10007230,彰化縣芳苑鄉,45～49歲,9
113,按發生日期分,10007230,彰化縣芳苑鄉,50～54歲,2
113,按發生日期分,10007230,彰化縣芳苑鄉,55～59歲,0
113,按發生日期分,10007230,彰化縣芳苑鄉,60歲以上,0
113,按發生日期分,10007240,彰化縣大城鄉,未滿20歲,0
113,按發生日期分,10007240,彰化縣大城鄉,20～24歲,10
113,按發生日期分,10007240,彰化縣大城鄉,25～29歲,17
113,按發生日期分,10007240,彰化縣大城鄉,30～34歲,19
113,按發生日期分,10007240,彰化縣大城鄉,35～39歲,9
113,按發生日期分,10007240,彰化縣大城鄉,40～44歲,7
113,按發生日期分,10007240,彰化縣大城鄉,45～49歲,2
113,按發生日期分,10007240,彰化縣大城鄉,50～54歲,0
113,按發生日期分,10007240,彰化縣大城鄉,55～59歲,0
113,按發生日期分,10007240,彰化縣大城鄉,60歲以上,0
113,按發生日期分,10007250,彰化縣竹塘鄉,未滿20歲,0
113,按發生日期分,10007250,彰化縣竹塘鄉,20～24歲,11
113,按發生日期分,10007250,彰化縣竹塘鄉,25～29歲,20
113,按發生日期分,10007250,彰化縣竹塘鄉,30～34歲,28
113,按發生日期分,10007250,彰化縣竹塘鄉,35～39歲,15
113,按發生日期分,10007250,彰化縣竹塘鄉,40～44歲,7
113,按發生日期分,10007250,彰化縣竹塘鄉,45～49歲,5
113,按發生日期分,10007250,彰化縣竹塘鄉,50～54歲,2
113,按發生日期分,10007250,彰化縣竹塘鄉,55～59歲,0
113,按發生日期分,10007250,彰化縣竹塘鄉,60歲以上,0
113,按發生日期分,10007260,彰化縣溪州鄉,未滿20歲,0
113,按發生日期分,10007260,彰化縣溪州鄉,20～24歲,26
113,按發生日期分,10007260,彰化縣溪州鄉,25～29歲,45
113,按發生日期分,10007260,彰化縣溪州鄉,30～34歲,54
113,按發生日期分,10007260,彰化縣溪州鄉,35～39歲,44
113,按發生日期分,10007260,彰化縣溪州鄉,40～44歲,22
113,按發生日期分,10007260,彰化縣溪州鄉,45～49歲,10
113,按發生日期分,10007260,彰化縣溪州鄉,50～54歲,2
113,按發生日期分,10007260,彰化縣溪州鄉,55～59歲,0
113,按發生日期分,10007260,彰化縣溪州鄉,60歲以上,0
113,按發生日期分,10008010,南投縣南投市,未滿20歲,1
113,按發生日期分,10008010,南投縣南投市,20～24歲,36
113,按發生日期分,10008010,南投縣南投市,25～29歲,110
113,按發生日期分,10008010,南投縣南投市,30～34歲,210
113,按發生日期分,10008010,南投縣南投市,35～39歲,144
113,按發生日期分,10008010,南投縣南投市,40～44歲,82
113,按發生日期分,10008010,南投縣南投市,45～49歲,9
113,按發生日期分,10008010,南投縣南投市,50～54歲,4
113,按發生日期分,10008010,南投縣南投市,55～59歲,0
113,按發生日期分,10008010,南投縣南投市,60歲以上,0
113,按發生日期分,10008020,南投縣埔里鎮,未滿20歲,2
113,按發生日期分,10008020,南投縣埔里鎮,20～24歲,31
113,按發生日期分,10008020,南投縣埔里鎮,25～29歲,84
113,按發生日期分,10008020,南投縣埔里鎮,30～34歲,107
113,按發生日期分,10008020,南投縣埔里鎮,35～39歲,75
113,按發生日期分,10008020,南投縣埔里鎮,40～44歲,29
113,按發生日期分,10008020,南投縣埔里鎮,45～49歲,12
113,按發生日期分,10008020,南投縣埔里鎮,50～54歲,2
113,按發生日期分,10008020,南投縣埔里鎮,55～59歲,0
113,按發生日期分,10008020,南投縣埔里鎮,60歲以上,0
113,按發生日期分,10008030,南投縣草屯鎮,未滿20歲,1
113,按發生日期分,10008030,南投縣草屯鎮,20～24歲,23
113,按發生日期分,10008030,南投縣草屯鎮,25～29歲,133
113,按發生日期分,10008030,南投縣草屯鎮,30～34歲,236
113,按發生日期分,10008030,南投縣草屯鎮,35～39歲,146
113,按發生日期分,10008030,南投縣草屯鎮,40～44歲,63
113,按發生日期分,10008030,南投縣草屯鎮,45～49歲,21
113,按發生日期分,10008030,南投縣草屯鎮,50～54歲,4
113,按發生日期分,10008030,南投縣草屯鎮,55～59歲,0
113,按發生日期分,10008030,南投縣草屯鎮,60歲以上,1
113,按發生日期分,10008040,南投縣竹山鎮,未滿20歲,0
113,按發生日期分,10008040,南投縣竹山鎮,20～24歲,13
113,按發生日期分,10008040,南投縣竹山鎮,25～29歲,57
